Entity,average_probability,bins
an era of shrinking Pentagon budgets,6.134622511604326e-14,Bin 1 (Lowest)
small groups of British-trained Albanians,5.5271219068706474e-14,Bin 1 (Lowest)
a luciferase assay,5.4193293378145846e-14,Bin 1 (Lowest)
a former Romanian football player and football manager,5.279570845626411e-14,Bin 1 (Lowest)
Louis-Dreyfus,4.9697983063780896e-14,Bin 1 (Lowest)
a Norwegian football (soccer) player,4.6989594135149065e-14,Bin 1 (Lowest)
some losses and liquidity problems,4.5429672190785086e-14,Bin 1 (Lowest)
The CyBC trade unions,4.5316694842448174e-14,Bin 1 (Lowest)
the pace of massive layoffs,4.5039849116749305e-14,Bin 1 (Lowest)
the western hemisphere's second enormous earthquake,4.2446361903224794e-14,Bin 1 (Lowest)
"the city, Giovanni Domenico Ferretti",4.0507479435271866e-14,Bin 1 (Lowest)
One person besides Stack,3.7534930464335855e-14,Bin 1 (Lowest)
place in a large baking pan or dish,3.4701780418313855e-14,Bin 1 (Lowest)
the third largest LDS retail bookstore,3.172523183824503e-14,Bin 1 (Lowest)
its second bowling power play,3.0410755055708805e-14,Bin 1 (Lowest)
advancing ones on the broad market,2.9590149131140977e-14,Bin 1 (Lowest)
a Monday market meltdown,2.875535325187794e-14,Bin 1 (Lowest)
his own recording company he called Cadence Records,2.731420940245079e-14,Bin 1 (Lowest)
Fairfax Public Access (FPA),2.7083514826281884e-14,Bin 1 (Lowest)
this one having a peaceful ending,2.6374033958279755e-14,Bin 1 (Lowest)
"sellers, and particularly program traders",2.460107474388492e-14,Bin 1 (Lowest)
Jan Nieszkowski,2.2471654178133536e-14,Bin 1 (Lowest)
The Faroe Islands National Art Museum,2.1864534888857588e-14,Bin 1 (Lowest)
Mendelssohn,2.1708156846974323e-14,Bin 1 (Lowest)
Estadio Jose Duarte de Paiva,2.169710242451917e-14,Bin 1 (Lowest)
"the sound of ""I Can See Clearly Now",2.1449203144661573e-14,Bin 1 (Lowest)
two campuses in Mesa and Phoenix,2.1329531598174987e-14,Bin 1 (Lowest)
Jared Taylor and Sam Francis,2.0944945526153973e-14,Bin 1 (Lowest)
additional austerity measures,2.074444122312268e-14,Bin 1 (Lowest)
the agency's latest report on Iran,2.0347191787295112e-14,Bin 1 (Lowest)
clusters of ovaries,2.0038473274190307e-14,Bin 1 (Lowest)
the widespread skepticism in China over financial reporting,1.8469367511672623e-14,Bin 1 (Lowest)
The nerds outside of the club,1.8462475516565682e-14,Bin 1 (Lowest)
Net loss for the three months to June,1.814091178914538e-14,Bin 1 (Lowest)
chef de mission Craig Hunter,1.7479462501506665e-14,Bin 1 (Lowest)
a result of your ultimatum,1.6149425852589572e-14,Bin 1 (Lowest)
RB Rudi Johnson,1.5767102214019074e-14,Bin 1 (Lowest)
rap fans in the Senegalese capital,1.526355663672532e-14,Bin 1 (Lowest)
MSE/PE,1.5062743562758062e-14,Bin 1 (Lowest)
a small portion of northern Denton County,1.4723962869705954e-14,Bin 1 (Lowest)
concrete reinforced with steel rebar,1.3923878307336966e-14,Bin 1 (Lowest)
"the village of Polegate, near Eastbourne",1.3593173136275731e-14,Bin 1 (Lowest)
the Ilmor Chevrolet program,1.2898643947668911e-14,Bin 1 (Lowest)
"The University of Karachi, simply referred as KU",1.2811541962262964e-14,Bin 1 (Lowest)
Laura Restrepo,1.2738006654254572e-14,Bin 1 (Lowest)
the President of Poland and the Prime Minister of Poland,1.2103539094435331e-14,Bin 1 (Lowest)
Chordeleg,1.1842541269116876e-14,Bin 1 (Lowest)
The Society of Olive Oil Producers of Baetica,1.1401706928476354e-14,Bin 1 (Lowest)
a rejection of revelation and miracles,1.1103885954783604e-14,Bin 1 (Lowest)
The heat treatment process for most steels,1.0998070244830278e-14,Bin 1 (Lowest)
ACC referee Ron Cherry,1.0847752009728184e-14,Bin 1 (Lowest)
races in Pennsylvania and Arkansas,1.0206287052743375e-14,Bin 1 (Lowest)
New Orleans before it was relocated to Six Flags Fiesta Texas,1.012636514687046e-14,Bin 1 (Lowest)
an exhibition game in the Panama capital,1.0014159043290972e-14,Bin 1 (Lowest)
Xiang's capital of Pengcheng,9.873502504048894e-15,Bin 1 (Lowest)
Wolfgang Schussel,9.713767052975778e-15,Bin 1 (Lowest)
stricter monitoring of their operations,9.493138596437727e-15,Bin 1 (Lowest)
The Barbican,9.360629266467895e-15,Bin 1 (Lowest)
its fairly clear scale advantage,8.918532298429085e-15,Bin 1 (Lowest)
equities markets,8.702258854087034e-15,Bin 1 (Lowest)
companies that caused the economic meltdown,8.678241728501622e-15,Bin 1 (Lowest)
the Inti Raymi,8.015594864887684e-15,Bin 1 (Lowest)
enough time to update its market commentary so,7.915814693225626e-15,Bin 1 (Lowest)
The eastern border of Colorado with Nebraska and Kansas,7.649231998702304e-15,Bin 1 (Lowest)
Peruvian referee Georges Buckley,7.202850667751372e-15,Bin 1 (Lowest)
the president's session with reporters,7.0653476908012586e-15,Bin 1 (Lowest)
the standards for listing of that organization,6.737972973039573e-15,Bin 1 (Lowest)
approval of the natural gas chemical industry project,6.580358912766782e-15,Bin 1 (Lowest)
a delegation of Hong Kong legislators,6.552607155938717e-15,Bin 1 (Lowest)
"the complaints, filed in federal court in Georgia",6.282191172309532e-15,Bin 1 (Lowest)
the rise of Earth-friendly vehicles,6.173112258981344e-15,Bin 1 (Lowest)
dozens of Creole-speaking doctors and nurses,5.73035777240658e-15,Bin 1 (Lowest)
"Chattanooga, Tenn.",5.114291569029663e-15,Bin 1 (Lowest)
World War I and World War II European citizens,5.08526769676807e-15,Bin 1 (Lowest)
Chaucer College,5.059755279875084e-15,Bin 1 (Lowest)
AARP Insurance Plan American Association,5.0316003549142476e-15,Bin 1 (Lowest)
"East of the Mississippi, the genre",4.875938121692815e-15,Bin 1 (Lowest)
the writings of Adomnan,4.6717357157878145e-15,Bin 1 (Lowest)
FBI Special Agent Emma Hollis,4.356047108498667e-15,Bin 1 (Lowest)
cyclohexane,4.068384880735717e-15,Bin 1 (Lowest)
"the English Foreign Minister, Mr. Balfour",3.997377613652733e-15,Bin 1 (Lowest)
western North America three beetles,3.528245246188612e-15,Bin 1 (Lowest)
government official Lee Ming-hsing,3.512738278705687e-15,Bin 1 (Lowest)
a payer of alimony (who,3.4886005451820445e-15,Bin 1 (Lowest)
Hunt's debut in senior football,3.3389625375022444e-15,Bin 1 (Lowest)
domestic and overseas investors' attention,3.3284460168023442e-15,Bin 1 (Lowest)
"Cole Porter, her first being",3.3076521893945946e-15,Bin 1 (Lowest)
"the gasoline, diesel, bitumen and other products",3.2145736201599986e-15,Bin 1 (Lowest)
EEC/EC interior and justice ministers,3.066362451883689e-15,Bin 1 (Lowest)
a branch to the important city of Wells,2.8116330076845506e-15,Bin 1 (Lowest)
"The second problem, which also involves the first",2.788841998692932e-15,Bin 1 (Lowest)
the Shri Swaminarayan Mandir,2.7778597504852072e-15,Bin 1 (Lowest)
the BP-leased Deepwater Horizon rig,2.659704366314559e-15,Bin 1 (Lowest)
torrential rains and severe flooding,2.655733633315698e-15,Bin 1 (Lowest)
Chennai's first match of the tournament,2.633776611366379e-15,Bin 1 (Lowest)
"one player, who did not want to be named",2.4952636583884995e-15,Bin 1 (Lowest)
"the first quarter, Saskatchewan's quarterback",2.3539601762607666e-15,Bin 1 (Lowest)
bishop of the Pergamon,2.234223848208241e-15,Bin 1 (Lowest)
the Pernambuco state,2.118972449214109e-15,Bin 1 (Lowest)
the CBBC show Trapped,2.0830451196671897e-15,Bin 1 (Lowest)
no damage on government agencies,2.0154355667900002e-15,Bin 1 (Lowest)
a village and municipality in the Lerik Rayon of Azerbaijan,1.9790188067031438e-15,Bin 1 (Lowest)
Epiphanius,1.9624066746991084e-15,Bin 1 (Lowest)
the motoring section on actions,1.8308139325203265e-15,Bin 1 (Lowest)
Esperstedt,1.7707304365588193e-15,Bin 1 (Lowest)
Abba-Zabas,1.5885618193753158e-15,Bin 1 (Lowest)
Rafael Palmeiro of the Baltimore Orioles,1.584581310891529e-15,Bin 1 (Lowest)
demands for easier visa rules,1.5550655758110662e-15,Bin 1 (Lowest)
uh the beefier,1.5161370956613734e-15,Bin 1 (Lowest)
the same and the area of mutual interests,1.413818292684677e-15,Bin 1 (Lowest)
E.ON's chief operating officer,1.284400742575382e-15,Bin 1 (Lowest)
Garith McClain,1.2665311847256526e-15,Bin 1 (Lowest)
Faxanadu,1.2524353759611577e-15,Bin 1 (Lowest)
an Aguero header,1.1042848706219868e-15,Bin 1 (Lowest)
the Farnworth county constituency,1.026734925377308e-15,Bin 1 (Lowest)
a period in which the Taliban was gaining strength,1.0251111924547933e-15,Bin 1 (Lowest)
the interview's most newsworthy moment,9.39834777707383e-16,Bin 1 (Lowest)
A Nomad of the Time Streams,8.738412465456384e-16,Bin 1 (Lowest)
a press conference after Hau's announcement,8.63653104061864e-16,Bin 1 (Lowest)
Former immigration minister Judy Sgro,8.616419829151105e-16,Bin 1 (Lowest)
Blachut,7.915750518997613e-16,Bin 1 (Lowest)
"his marriage during a joint television interview with his wife, Hillary",6.233046668235892e-16,Bin 1 (Lowest)
Manchester's drizzly climate,6.187797902960265e-16,Bin 1 (Lowest)
ambiguities,5.983941236623646e-16,Bin 1 (Lowest)
the shmoo's comic book adventures,5.929639449013403e-16,Bin 1 (Lowest)
the government that so closely monitored him,5.880712709724356e-16,Bin 1 (Lowest)
Caloundra in southern Queensland,5.409320347640353e-16,Bin 1 (Lowest)
the Advancement of Science and the Franklin Institute,5.387331490793913e-16,Bin 1 (Lowest)
the OPEC oil producers' cartel,5.345860847162664e-16,Bin 1 (Lowest)
stimulus monetary policies and economic structural adjustments,4.85640364455241e-16,Bin 1 (Lowest)
Ray Bradbury The Illustrated Man,4.807139689824636e-16,Bin 1 (Lowest)
a railway station - Baarn railway station,4.712629786888627e-16,Bin 1 (Lowest)
the neighbouring town of Lannion,4.015598362447099e-16,Bin 1 (Lowest)
the desert near Khakrez,3.56873205832799e-16,Bin 1 (Lowest)
Beijing's austerity programs,3.4236994524754854e-16,Bin 1 (Lowest)
industrialist and newspaper proprietor William Martin Murphy,3.234221080650105e-16,Bin 1 (Lowest)
"Midtown Manhattan, New York City, New York",3.035936761920461e-16,Bin 1 (Lowest)
Nelson Holdings International Ltd. shareholders,2.996513643627421e-16,Bin 1 (Lowest)
the Algonquian peoples,2.9047948353732565e-16,Bin 1 (Lowest)
a close watch on developments in east Asia,2.898402633611342e-16,Bin 1 (Lowest)
Project Gutenberg and the University of Virginia,2.7821166679509764e-16,Bin 1 (Lowest)
the heptathlon,2.7138199044265916e-16,Bin 1 (Lowest)
Cerros de Quiman,2.355440579337915e-16,Bin 1 (Lowest)
the package ONCE and the booklet,2.2120306032012828e-16,Bin 1 (Lowest)
"New York, Chicago, Washington, DC, Philadelphia, San Francisco, and Los Angeles",2.1864873686400076e-16,Bin 1 (Lowest)
Patrick Dwyer and Sergei Samsonov,1.9642906342532907e-16,Bin 1 (Lowest)
Ali Hewson,1.913626446584396e-16,Bin 1 (Lowest)
the songwriter and singer for four songs,1.911482463806893e-16,Bin 1 (Lowest)
Donoghue's,1.872013233207548e-16,Bin 1 (Lowest)
Jim Rodford of The Kinks,1.853167927144655e-16,Bin 1 (Lowest)
the last four matches of the seven-match ODI series,1.8101109194525115e-16,Bin 1 (Lowest)
Hobbit Day yesterday,1.739679110292124e-16,Bin 1 (Lowest)
the farmers of Linpien,1.7323716111575227e-16,Bin 1 (Lowest)
estimates by the tobacco industry yesterday,1.6675829879902498e-16,Bin 1 (Lowest)
The Church of Ireland parish church at the lower end,1.6274667467805254e-16,Bin 1 (Lowest)
"Iran, the U.S., Russia and France",1.5184856257274348e-16,Bin 1 (Lowest)
Clement Desessard,1.4096677845968944e-16,Bin 1 (Lowest)
a team that looked carefully at the issue,1.33251065678036e-16,Bin 1 (Lowest)
Wall Street Journal columnist James Taranto,1.3072880139216442e-16,Bin 1 (Lowest)
conjunction with a Blue Alliance board meeting,1.1635468066689007e-16,Bin 1 (Lowest)
Ilkley passing nearby,1.1287386982390228e-16,Bin 1 (Lowest)
The other musicals opening directly on Broadway,1.0301342008997776e-16,Bin 1 (Lowest)
the places least damaged by the quake,9.58148735945844e-17,Bin 1 (Lowest)
the length of a paperclip,8.1594945463436e-17,Bin 1 (Lowest)
Tanganyika (now Tanzania),8.048545010566747e-17,Bin 1 (Lowest)
The Qishla of Mecca,7.949184416399901e-17,Bin 1 (Lowest)
any similar facility across this land,7.635588088464181e-17,Bin 1 (Lowest)
the adult form of the character from Jonny Quest,7.283661416331827e-17,Bin 1 (Lowest)
the Ma administration's China policy,7.254419368473782e-17,Bin 1 (Lowest)
inmates in more than seven Georgia prisons,6.800124515138425e-17,Bin 1 (Lowest)
Esme in The Slippery Slope,6.499915616485431e-17,Bin 1 (Lowest)
the idea of assisting their friends in the west,6.092130558698834e-17,Bin 1 (Lowest)
The US air campaign in Afghanistan and Pakistan,6.063504962336731e-17,Bin 1 (Lowest)
director of the National Economic Council Lawrence H. Summers,6.029847910604986e-17,Bin 1 (Lowest)
clear and regular signs of hiring,5.761099530484732e-17,Bin 1 (Lowest)
A faction from within the disbanded NLD,5.706459806150257e-17,Bin 1 (Lowest)
"Bacteria in the urine, especially gram-negative rods",5.646020019218085e-17,Bin 1 (Lowest)
The British balance-of-payments statistics,5.2975312021548804e-17,Bin 1 (Lowest)
the alleged racial inequality of death sentencing,4.86886051886319e-17,Bin 1 (Lowest)
Dutch politician Pim Fortuyn,4.1891710764026955e-17,Bin 1 (Lowest)
Aba Lujayn,4.046238643418305e-17,Bin 1 (Lowest)
the remaining place to be decided in Moscow,4.0251691154531786e-17,Bin 1 (Lowest)
Hallyday's operation,4.000630640773954e-17,Bin 1 (Lowest)
Millonarios,3.970847121710189e-17,Bin 1 (Lowest)
the country's first ever participation in the Winter Paralympic Games,3.9071716581919763e-17,Bin 1 (Lowest)
"China's top political advisor, Jia Qinglin",3.7734426075761e-17,Bin 1 (Lowest)
Holmger Knutsson,3.605432389687881e-17,Bin 1 (Lowest)
the cycling leg of the Youth Olympic Games girls,3.577239054075099e-17,Bin 1 (Lowest)
Israeli Prime Minister Ehud Barak,3.470536570904752e-17,Bin 1 (Lowest)
Bayern Munich of West Germany in the European Cup final,3.183315246912529e-17,Bin 1 (Lowest)
the family Limapontiidae,3.061214817337154e-17,Bin 1 (Lowest)
Complutense University,2.929758173030923e-17,Bin 1 (Lowest)
Filoviridae,2.866553312992973e-17,Bin 1 (Lowest)
landslides and mudslides,2.5831309364328977e-17,Bin 1 (Lowest)
Republic chief executive Bryan Bedford,2.4978436923339586e-17,Bin 1 (Lowest)
Ilias Kasidiaris,2.252120787425809e-17,Bin 1 (Lowest)
The lorem ipsum,2.1896607408418333e-17,Bin 1 (Lowest)
a clear victory over the opposition Red-Green bloc,2.0528428895907168e-17,Bin 1 (Lowest)
"Eric Mink, writing for the New York Daily News",1.9881666330122933e-17,Bin 1 (Lowest)
several Bangor class minesweepers,1.9376583190518145e-17,Bin 1 (Lowest)
FFA spokesman Rod Allen,1.847716393314441e-17,Bin 1 (Lowest)
The Republican National Committee's finance director and his deputy,1.7964087742055316e-17,Bin 1 (Lowest)
St. Tammany Parish Public Schools,1.7599695175636606e-17,Bin 1 (Lowest)
Seljuk power,1.7114301700566874e-17,Bin 1 (Lowest)
Top-seeded Lee Chong Wei of Malaysia,1.5610588610640884e-17,Bin 1 (Lowest)
The Cedula of Population,1.3359051610649917e-17,Bin 1 (Lowest)
Sennacherib,1.2956958789072628e-17,Bin 1 (Lowest)
"Brazil, which witnessed five military presidents",1.2706659652079276e-17,Bin 1 (Lowest)
Australian and New Zealander soldiers,9.139947735018135e-18,Bin 1 (Lowest)
the roadmap and election plan,8.460740912895994e-18,Bin 1 (Lowest)
plenty of ailments,8.352730643454864e-18,Bin 1 (Lowest)
The Energy Blue skin The Energy Blue skin,8.189553811786617e-18,Bin 1 (Lowest)
"the relief well, which should be completed within weeks",7.03222460823512e-18,Bin 1 (Lowest)
a bit of a question on how the series would fare this season,6.813687940338327e-18,Bin 1 (Lowest)
stock-market volatility,6.7755829147215225e-18,Bin 1 (Lowest)
Li's Antung Street Studio,6.463358323167069e-18,Bin 1 (Lowest)
a Dame Commander of the Order of the British Empire (DBE),6.1444013403061294e-18,Bin 1 (Lowest)
Vaishnavites,5.598976401925225e-18,Bin 1 (Lowest)
the memorials and prayer services of the past,4.9210340331144786e-18,Bin 1 (Lowest)
Moby's first acclaimed electronica album,4.6336127137284815e-18,Bin 1 (Lowest)
Lebanon's Gen. Aoun,4.6209977719172155e-18,Bin 1 (Lowest)
smaller lenders like rural credit cooperatives,4.588870540964733e-18,Bin 1 (Lowest)
The planes that go to LaGuardia,4.3457479210622795e-18,Bin 1 (Lowest)
some substantive educational content to show visitors,4.321277194670183e-18,Bin 1 (Lowest)
seven of them with her as refugees,4.319533932053672e-18,Bin 1 (Lowest)
European Central Bank chief Jean-Claude Trichet,3.9927749019418114e-18,Bin 1 (Lowest)
Their ignorance and presumption,3.895526869227925e-18,Bin 1 (Lowest)
the tide against extremism,3.7477836749706035e-18,Bin 1 (Lowest)
"consensus ""status, a player",3.675673424626722e-18,Bin 1 (Lowest)
Weidiaunuo,3.62563607885026e-18,Bin 1 (Lowest)
this Panhandle city,3.6005180034772965e-18,Bin 1 (Lowest)
an occasional game of tennis or the like,3.360034971106464e-18,Bin 1 (Lowest)
The capital case against Slahi,3.0335621076803793e-18,Bin 1 (Lowest)
none other than the mortal enemy of the US,2.969453127087536e-18,Bin 1 (Lowest)
An Itinerary,2.8876413612931693e-18,Bin 1 (Lowest)
Binod Kumar Singh of CPI (ML) L,2.5355799632815173e-18,Bin 1 (Lowest)
the amount it spends buying technology elsewhere,2.4679120018428916e-18,Bin 1 (Lowest)
Kuching Central Prison to Sibu,2.3595096644767746e-18,Bin 1 (Lowest)
a Venezuelan footballer Striker who currently plays for Deportivo Lara,2.0443096392057938e-18,Bin 1 (Lowest)
Edwin Stanton of the United States Coastguard,1.992112992413835e-18,Bin 1 (Lowest)
Diocletian,1.923483003685483e-18,Bin 1 (Lowest)
IRA tax-deductions,1.9080499335858216e-18,Bin 1 (Lowest)
A helicopter dispatched by China's transport ministry,1.7920778804114053e-18,Bin 1 (Lowest)
an unincorporated census-designated place in Door County,1.615502881226962e-18,Bin 1 (Lowest)
