Entity,average_probability,bins
Hunt's debut in senior football,2,Bin 1 (Lowest)
the nearby village of Livenka,2,Bin 1 (Lowest)
Riot officers in the Paris suburb of Nanterre and the southeastern city of Lyon,2,Bin 1 (Lowest)
The manner in which it was confirmed,2,Bin 1 (Lowest)
farmers of considerable skill,2,Bin 1 (Lowest)
every presidential election over the past half century,2,Bin 1 (Lowest)
one scene in the movie Big where the young Tom Hanks character gets,2,Bin 1 (Lowest)
an East German border town,2,Bin 1 (Lowest)
the Rio Chama in the U.S. state of New Mexico,2,Bin 1 (Lowest)
Giselda in Verdi's I Lombardi alla prima crociata,2,Bin 1 (Lowest)
"a French Army training facility located in Arta, Djibouti",2,Bin 1 (Lowest)
the west of Ile Jesus,2,Bin 1 (Lowest)
an international tour of The Hollow Crown,2,Bin 1 (Lowest)
Russian Krasnoyarsk city,2,Bin 1 (Lowest)
"diffusion of oxygen, carbon dioxide, and other metabolites",2,Bin 1 (Lowest)
"the village of Polegate, near Eastbourne",2,Bin 1 (Lowest)
"Pozsony, Hungary (now Bratislava, Slovakia, Pressburg in German) Elisabeth",2,Bin 1 (Lowest)
bishop of the Pergamon,2,Bin 1 (Lowest)
the branch of the Metropolitan Line,2,Bin 1 (Lowest)
The bank based in North Carolina,2,Bin 1 (Lowest)
a prominent figure in contemporary critical theory,2,Bin 1 (Lowest)
the stolen Yakuza data in his head in exchange for a shot of good shit,2,Bin 1 (Lowest)
"the promoter, a portion of (her) payment",2,Bin 1 (Lowest)
ARM architecture and List of ARM microprocessor cores,2,Bin 1 (Lowest)
Sotheby's International branches,2,Bin 1 (Lowest)
"his mother, Agatha Christie",2,Bin 1 (Lowest)
the Vienna Staatsoper soon after her arrival there,2,Bin 1 (Lowest)
"Russian scientific vessel ""Academic Fedorov """,2,Bin 1 (Lowest)
His subsequent works of the period,2,Bin 1 (Lowest)
only a superb late stop by David James,2,Bin 1 (Lowest)
"Front Line member Eric Young in the main event, which he lost after Young pinned him following a Death Valley driver",2,Bin 1 (Lowest)
The caustic spill--Hungary's worst ecological disaster,2,Bin 1 (Lowest)
The eastern border of Colorado with Nebraska and Kansas,2,Bin 1 (Lowest)
"the first quarter, Saskatchewan's quarterback",2,Bin 1 (Lowest)
an American sculptor who studied with Auguste Rodin and Frederick William MacMonnies,2,Bin 1 (Lowest)
"Its cathedral, Christ Church Cathedral",2,Bin 1 (Lowest)
Bayern Munich of West Germany in the European Cup final,2,Bin 1 (Lowest)
the deputy mayor and treasurer of the city of Leipzig,2,Bin 1 (Lowest)
New Orleans before it was relocated to Six Flags Fiesta Texas,2,Bin 1 (Lowest)
"the German, Italian, Japanese, and Portuguese communities",2,Bin 1 (Lowest)
the development which linked these isolated buildings,2,Bin 1 (Lowest)
The Black Sea Shad (Alosa maeotica),2,Bin 1 (Lowest)
"its format as a compilation of mostly unissued leftovers from various sessions, and given its rather short running time",2,Bin 1 (Lowest)
the Chesnels' story,2,Bin 1 (Lowest)
"Dr. Toseland, a toxicologist",1,Bin 1 (Lowest)
the subsidized maize scheme and free primary education program,1,Bin 1 (Lowest)
Additional Resources The wikipedia,1,Bin 1 (Lowest)
"Ying Bu, Wu Rui and Gong Ao",1,Bin 1 (Lowest)
Le nozze di Figaro at the Spoleto Festival USA,1,Bin 1 (Lowest)
"The University of Karachi, simply referred as KU",1,Bin 1 (Lowest)
an entirely new type of television drama-contemporary realism,1,Bin 1 (Lowest)
World War I and World War II European citizens,1,Bin 1 (Lowest)
"every single person, parlement and military, everyone",1,Bin 1 (Lowest)
the most lightweight suits which can fit into any trend,1,Bin 1 (Lowest)
the best basketball mind of any kid he has been around,1,Bin 1 (Lowest)
"Battle of Antietam, in which Union troops turned back a Confederate invasion of Maryland",1,Bin 1 (Lowest)
the course outside the Aota Main Stadium,1,Bin 1 (Lowest)
any similar facility across this land,1,Bin 1 (Lowest)
the Spanish association for the conservation of European bison,1,Bin 1 (Lowest)
Albert Finney in Sidney Lumet's crime drama,1,Bin 1 (Lowest)
the correct usage of the Portuguese language,1,Bin 1 (Lowest)
a grueling march across the Mojave and Sonoran Deserts,1,Bin 1 (Lowest)
EEC/EC interior and justice ministers,1,Bin 1 (Lowest)
the tainted drywall problem,1,Bin 1 (Lowest)
FFA spokesman Rod Allen,1,Bin 1 (Lowest)
"Brain cells producing other brain chemicals such as GABA, norepinephrine, serotonin and acetylcholine",1,Bin 1 (Lowest)
the corner (it was excluded from the district because it was a different size and shape from the Balding houses),1,Bin 1 (Lowest)
"various athletes who dress ""bianco-rosso ""(white-red)",1,Bin 1 (Lowest)
given potential changes to core market infrastructure,1,Bin 1 (Lowest)
the Farnworth county constituency,1,Bin 1 (Lowest)
a special deal protecting his state against the costs of expanding Medicaid under one of the major health care bills moving through Congress,1,Bin 1 (Lowest)
Nelson Holdings International Ltd. shareholders,1,Bin 1 (Lowest)
his home in Hollis near New York,1,Bin 1 (Lowest)
"Bacteria in the urine, especially gram-negative rods",1,Bin 1 (Lowest)
the two places' advantages,1,Bin 1 (Lowest)
the great ballet in the House-of-the-Moving-Walls,1,Bin 1 (Lowest)
many Ethnic Minority Party candidates,1,Bin 1 (Lowest)
"The first Marine to hold the billet as ""Assistant to the Commandant """,1,Bin 1 (Lowest)
only a slight swing against him,1,Bin 1 (Lowest)
a Catholic organisation documenting human rights abuses following the Zimbabwe War of Independence,1,Bin 1 (Lowest)
the first woman to cross the island of New Guinea,1,Bin 1 (Lowest)
this species and the vendace (Coregonus albula),1,Bin 1 (Lowest)
"old, obsolete technology, as inspired by Hans Holbein the Younger's The Ambassadors",1,Bin 1 (Lowest)
instances when the Sinhalese kings tried to employ them as mercenaries by renaming a section of the most hardcore fighters as Mahatantra,1,Bin 1 (Lowest)
the farmers of Linpien,1,Bin 1 (Lowest)
a strong Even influence,1,Bin 1 (Lowest)
the Pittsburgh Sobor,1,Bin 1 (Lowest)
"the Israeli military, and not the Lebanese",1,Bin 1 (Lowest)
The Republican National Committee's finance director and his deputy,1,Bin 1 (Lowest)
"Walt Disney Television, titled Eloise at the Plaza and Eloise at Christmastime, starring Sofia Vassilieva as Eloise and Julie Andrews as Nanny",1,Bin 1 (Lowest)
a small portion of northern Denton County,1,Bin 1 (Lowest)
a railway station - Baarn railway station,1,Bin 1 (Lowest)
place in a large baking pan or dish,1,Bin 1 (Lowest)
"The original stage design of Threepenny, by Caspar Neher",1,Bin 1 (Lowest)
"the moral hypocrisy at the heart of ""Settle the Score",1,Bin 1 (Lowest)
fundamentalist extremists such as Warren Jeffs and Dan Lafferty,1,Bin 1 (Lowest)
something we'll deliver it to you,1,Bin 1 (Lowest)
the Ilmor Chevrolet program,1,Bin 1 (Lowest)
a bottle of port poisoned,1,Bin 1 (Lowest)
the most likely target of a nuclear missile strike,1,Bin 1 (Lowest)
courtesy of a two-run eighth inning,1,Bin 1 (Lowest)
Francisco Pizarro in an episode of History Bites,1,Bin 1 (Lowest)
a sizable aid operation,1,Bin 1 (Lowest)
the webcomic xkcd and the satirical news organization The Onion,1,Bin 1 (Lowest)
all of their audio player technology,1,Bin 1 (Lowest)
"Mostafa Rahmani, head of the Iranian office in Washington",1,Bin 1 (Lowest)
several major Christian music festivals over the next few months,1,Bin 1 (Lowest)
young guys with their personalized photo albums and their dressing,1,Bin 1 (Lowest)
The Energy Blue skin The Energy Blue skin,1,Bin 1 (Lowest)
"Heaps' father, Leo",1,Bin 1 (Lowest)
the modern naphthalene formula of two benzene rings sharing two carbon atoms,1,Bin 1 (Lowest)
the first edition of the Games (organised by IFIUS),1,Bin 1 (Lowest)
"East of the Mississippi, the genre",1,Bin 1 (Lowest)
"this famously liberal, progressive city",1,Bin 1 (Lowest)
"Haldimand-Norfolk, Niagara Falls, Niagara West-Glanbrook, and Welland ridings",1,Bin 1 (Lowest)
Moby's first acclaimed electronica album,1,Bin 1 (Lowest)
the railroad mail carrier service,1,Bin 1 (Lowest)
Li's Antung Street Studio,1,Bin 1 (Lowest)
"the novelists who tried to enrich the novels of the then East Pakistan, present Bangladesh",1,Bin 1 (Lowest)
a part of the Yugoslavia national team,1,Bin 1 (Lowest)
"this case Europa, daughter of the king of Tyre",1,Bin 1 (Lowest)
the songwriter and singer for four songs,1,Bin 1 (Lowest)
healthy and free elections,1,Bin 1 (Lowest)
the places least damaged by the quake,1,Bin 1 (Lowest)
European private-equity group GMT Communications Partners,1,Bin 1 (Lowest)
Ross MacDonald in the men's Star event,1,Bin 1 (Lowest)
over-exposed market participants,1,Bin 1 (Lowest)
terms of intimacy with James Mill and Francis Place,1,Bin 1 (Lowest)
"Milwaukee's streets, which had been lit with torches",1,Bin 1 (Lowest)
an unincorporated census-designated place in Door County,1,Bin 1 (Lowest)
transnational men's professional club basketball competition,1,Bin 1 (Lowest)
Kuching Central Prison to Sibu,1,Bin 1 (Lowest)
"a quintessential Vogue portrait, taken by one of our most important photographers and styled by one of our important editors",1,Bin 1 (Lowest)
the Sri Sampradaya Vaishnavas,1,Bin 1 (Lowest)
The planes that go to LaGuardia,1,Bin 1 (Lowest)
the floodplain of the East Fork of the Quinault River,1,Bin 1 (Lowest)
"the Egyptian side, the exits often disguised by homes",1,Bin 1 (Lowest)
the vast majority of its territory-previously,1,Bin 1 (Lowest)
dozens of Creole-speaking doctors and nurses,1,Bin 1 (Lowest)
its second bowling power play,1,Bin 1 (Lowest)
The nerds outside of the club,1,Bin 1 (Lowest)
"Slovakia's top brown coal producer, supplying fuel to the nearby Novaky heating plant",1,Bin 1 (Lowest)
a brief stay in the AHL,1,Bin 1 (Lowest)
Bayezid (spelt Bayazid),1,Bin 1 (Lowest)
the old town of Aso,1,Bin 1 (Lowest)
orchestral accompanying to the three singers,1,Bin 1 (Lowest)
some substantive educational content to show visitors,1,Bin 1 (Lowest)
the agency's latest report on Iran,1,Bin 1 (Lowest)
The behavior of complex macromolecular systems at materials interfaces,1,Bin 1 (Lowest)
"Many nineteenth-century individualist anarchists, including Benjamin Tucker",1,Bin 1 (Lowest)
The other musicals opening directly on Broadway,1,Bin 1 (Lowest)
"Eiliv Austlid, represented by three of his children",1,Bin 1 (Lowest)
different operations against us,1,Bin 1 (Lowest)
these quite intense periods,1,Bin 1 (Lowest)
a convention with the German state of Rhineland-Palatinate,1,Bin 1 (Lowest)
"Eisenhower, Oppenheimer, Einstein, Patton, Marshall",1,Bin 1 (Lowest)
Ivory Coast coach Eriksson,1,Bin 1 (Lowest)
"sex scandals: Gary Hart, Chuck Robb, and Teddy Kennedy",1,Bin 1 (Lowest)
a series of workshops across ASEAN,1,Bin 1 (Lowest)
"a historic, epic change in the political dynamics of the country",1,Bin 1 (Lowest)
a tough stance taken by Prime Minister Neville Chamberlain and a firm declaration,1,Bin 1 (Lowest)
A lackluster All-Star game for Pujols,1,Bin 1 (Lowest)
the island of New Guinea Friday,1,Bin 1 (Lowest)
the split between FOTA and the FIA,1,Bin 1 (Lowest)
a curse to control him again,1,Bin 1 (Lowest)
the last games of the second and third sets,1,Bin 1 (Lowest)
"her father, Dodge, a United States Navy pilot who died in the Vietnam War",1,Bin 1 (Lowest)
a good portion of the original Constantinople Wall,1,Bin 1 (Lowest)
The Congress of Racial Equality (CORE) surrounded the building before anyone,1,Bin 1 (Lowest)
the Siberian border where he had been jailed,1,Bin 1 (Lowest)
"Her improvisational style, and love of bebop",1,Bin 1 (Lowest)
the writings of Adomnan,1,Bin 1 (Lowest)
the alleged racial inequality of death sentencing,1,Bin 1 (Lowest)
Rome at which Enrico died,1,Bin 1 (Lowest)
"Russian Yuri Malenchenko, and American Peggy Whitson",1,Bin 1 (Lowest)
the era where his singing voice had not,1,Bin 1 (Lowest)
the desert near Khakrez,1,Bin 1 (Lowest)
the Caliph and Henry Ainley,1,Bin 1 (Lowest)
"The actress, who is riding high on the success of Fashion and Dostana",1,Bin 1 (Lowest)
the adult form of the character from Jonny Quest,1,Bin 1 (Lowest)
A court in Morocco on Monday,1,Bin 1 (Lowest)
"Bill Laswell, another electronic adventurer",1,Bin 1 (Lowest)
The reactor building containment dome,1,Bin 1 (Lowest)
a collection of biographies and filmographies of the masters of Russian and Soviet animation,1,Bin 1 (Lowest)
"a draw including the AFC, CAF, CONCACAF and OFC champions",1,Bin 1 (Lowest)
"Moonis Ahmar, a professor of international relations at Karachi University",1,Bin 1 (Lowest)
a Monday market meltdown,1,Bin 1 (Lowest)
"the Al Merreikh Stadium, Omdurman (Sudan)",1,Bin 1 (Lowest)
Assistant Secretary David Mullins,1,Bin 1 (Lowest)
"ideas of Christianity, Russian patriotism, and Slavic unity",1,Bin 1 (Lowest)
the basic state policy of resources conservation and environmental protection,1,Bin 1 (Lowest)
the Ma administration's China policy,1,Bin 1 (Lowest)
as many as one hundred stores,1,Bin 1 (Lowest)
"the VHS version of their single ""Bohemian Rhapsody ""titled ""Every Mistake Imaginable ""in which the band discusses that they have to record an extra three minutes of footage for the single to be chart eligible",1,Bin 1 (Lowest)
"the gasoline, diesel, bitumen and other products",1,Bin 1 (Lowest)
Bob Fosse's snake looks and moves,1,Bin 1 (Lowest)
US capital corporations,1,Bin 1 (Lowest)
"a guitar player and singer in Peoria, Illinois",1,Bin 1 (Lowest)
a way of looking to the future but not when it is used as an easy way out,1,Bin 1 (Lowest)
"a mathematician, who later become an associate professor at the faculty of Engineering of the Sapienza University of Rome",1,Bin 1 (Lowest)
"Fortabat, whose marriage to Magdalena Corti Maderna ended in divorce",1,Bin 1 (Lowest)
the other area jurisdictions,1,Bin 1 (Lowest)
the future concentration of American resources,1,Bin 1 (Lowest)
the small finish circuit,1,Bin 1 (Lowest)
companies that caused the economic meltdown,1,Bin 1 (Lowest)
One person besides Stack,1,Bin 1 (Lowest)
"his replacement as chief coiner, Franklin Peale",1,Bin 1 (Lowest)
"Killorglan, the place where Puck Fair takes place",1,Bin 1 (Lowest)
Perhaps the biggest of those factors,1,Bin 1 (Lowest)
a built-in GPS navigation chip coupled to Nokia's Ovi Maps software,1,Bin 1 (Lowest)
Maj. Joseph Hooker,1,Bin 1 (Lowest)
"Zack Mills, Larry Johnson, and Sean McHugh",1,Bin 1 (Lowest)
The Federal Coordinator (director of the agency),1,Bin 1 (Lowest)
A second Jordanian official,1,Bin 1 (Lowest)
Weidiaunuo,1,Bin 1 (Lowest)
two campuses in Mesa and Phoenix,1,Bin 1 (Lowest)
"Movies like Your Highness, books such as A Song of Ice and Fire, and countless online websites",0,Bin 1 (Lowest)
a narrowing of interest rate differentials between the U.S. and West Germany,0,Bin 1 (Lowest)
the cycling leg of the Youth Olympic Games girls,0,Bin 1 (Lowest)
a clear victory over the opposition Red-Green bloc,0,Bin 1 (Lowest)
"The prime minister and her new chancellor of the exchequer, the untested John Major",0,Bin 1 (Lowest)
that of the United States' FBI,0,Bin 1 (Lowest)
"Ty Votaw, executive director of the IGF's Olympic Golf Committee, which has coordinated golf's Olympic bid",0,Bin 1 (Lowest)
the Palmach's First Battalion in Operation Yiftach,0,Bin 1 (Lowest)
the worldwide web (internet) came,0,Bin 1 (Lowest)
a delegation of Hong Kong legislators,0,Bin 1 (Lowest)
each contributor adding to the thread that moves me in a sonambulant noiseless rush toward the truth,0,Bin 1 (Lowest)
stimulus monetary policies and economic structural adjustments,0,Bin 1 (Lowest)
his cabinet and King Albert II,0,Bin 1 (Lowest)
helmeted firemen and building inspectors,0,Bin 1 (Lowest)
dispute cases involving foreign investment enterprises accepted by Tianjin,0,Bin 1 (Lowest)
Rob Ryan--who is also Cleveland's defensive coordinator--Rex Ryan,0,Bin 1 (Lowest)
Hallyday's operation,0,Bin 1 (Lowest)
an occasional game of tennis or the like,0,Bin 1 (Lowest)
"every aspect--from the private agencies, from ACS to the courts, from the failure of any state department of oversight",0,Bin 1 (Lowest)
its entirety in the film Manic,0,Bin 1 (Lowest)
"Radomsko County, Lodz Voivodeship, in central Poland",0,Bin 1 (Lowest)
"Mr. John Luo, chairman and administrative president of Wellcome, who came to China",0,Bin 1 (Lowest)
Vaishali around sizth century,0,Bin 1 (Lowest)
"the Repulse Bay, where all deities gather",0,Bin 1 (Lowest)
approval of the natural gas chemical industry project,0,Bin 1 (Lowest)
the invitation of the Amphilochian Argives,0,Bin 1 (Lowest)
the standards for listing of that organization,0,Bin 1 (Lowest)
"Los Angeles, California, including, with Milla Jovovich, the controversial The People Tree Sessions",0,Bin 1 (Lowest)
medical instruments such as blood-oxygen monitors and ear thermometers,0,Bin 1 (Lowest)
"Even more of a coincidence, the house that the Knights club arranged for Li Yan",0,Bin 1 (Lowest)
Binod Kumar Singh of CPI (ML) L,0,Bin 1 (Lowest)
"Former Democratic fund-raiser Thomas M. Gaubert, whose savings and loan was wrested from his control by federal thrift regulators",0,Bin 1 (Lowest)
the same day the CPA was formed,0,Bin 1 (Lowest)
Israeli and Egyptian offers,0,Bin 1 (Lowest)
"a Turcophone Christian, possibly Uighur, and Serkis (from the Roman and later Christian name ""Sergius ""or ""Sarkis "") a Nestorian, possibly Syrian or Armenian",0,Bin 1 (Lowest)
a better use of these language training resources,0,Bin 1 (Lowest)
his son Christopher using that story (minus some elements all too obviously evocative of World War I warfare) and compressed versions from the different versions of the Annals and Quentas as various sources,0,Bin 1 (Lowest)
a June EC summit,0,Bin 1 (Lowest)
Only one modern example of a national agrarian experiment,0,Bin 1 (Lowest)
Critiques of Human Rights Philosophers who have criticized the concept of human rights,0,Bin 1 (Lowest)
a former Romanian football player and football manager,0,Bin 1 (Lowest)
"Donald Harty, president of Charisma Group Inc., a New York franchisee of Grand Metropolitan PLC's Burger King chain",0,Bin 1 (Lowest)
agencies on a credential system for BP cleanup contractors,0,Bin 1 (Lowest)
some corporate masseurs,0,Bin 1 (Lowest)
"Europe's governing volleyball body, the Confederation Europeenne de Volleyball",0,Bin 1 (Lowest)
"the whole of northern Luzon is bracing for the impact of supertyphoon Megi hours before it made landfall Monday, abs - cbnnews",0,Bin 1 (Lowest)
"the Huemul, Cougar, Andean Mountain Cat, Camelids and, for birds, the Partridge",0,Bin 1 (Lowest)
a scandal involving false representations of progress of the construction of three properties in the Jumeirah Lake Towers development,0,Bin 1 (Lowest)
"last weekend's noisy procession, which saw a convoy of peaceful protesters in cars, trucks and motorbikes snake through the capital's teeming streets",0,Bin 1 (Lowest)
The verdict by Moscow City Court,0,Bin 1 (Lowest)
"the Tenth Amendment, not the Second Amendment",0,Bin 1 (Lowest)
"QuakeNet, a network originally created for players of the first-person shooter Quake and now used by players of many different games",0,Bin 1 (Lowest)
"Joy and her entourage which included Maria Ho, who everyone seems to be obsessed with apart from me",0,Bin 1 (Lowest)
"market environment, infrastructure, political and regulatory environment, readiness of individuals, businesses and governments to embrace the technologies, and the uses to which the technology is put",0,Bin 1 (Lowest)
Bin Laden financed the attack and assigned one of his top assistants to supervise it,0,Bin 1 (Lowest)
one prominent family in Hanover,0,Bin 1 (Lowest)
Three militants armed with suicide vests and machine guns,0,Bin 1 (Lowest)
the registration of all military equipment in the country,0,Bin 1 (Lowest)
"a momentum for radical change that becomes difficult, if not impossible, to control",0,Bin 1 (Lowest)
the development of trust agency business between the two banks,0,Bin 1 (Lowest)
"Preliminary signs of an upturn in labor markets, along with further gains in stock prices",0,Bin 1 (Lowest)
"important personalities of Parisian cultural life, including the critics Adolf Basler and Andre Salmon",0,Bin 1 (Lowest)
a decline in projected ticket sales,0,Bin 1 (Lowest)
"a triple flip, double toeloop attempt",0,Bin 1 (Lowest)
the motoring section on actions,0,Bin 1 (Lowest)
"provocative actions that could worsen tensions with South Korea and Japan and their main ally, the United States",0,Bin 1 (Lowest)
the hard drive which you can point iTunes at,0,Bin 1 (Lowest)
"the Social Democratic Party, whose leader, Vaino Tanner, was a strong proponent of the parliamentary system",0,Bin 1 (Lowest)
"Individuals including Noam Chomsky, Steven Pinker, Leda Cosmides, John Tooby, and David Buss",0,Bin 1 (Lowest)
"Diexi Haizi, Mao'ergai, Songpan",0,Bin 1 (Lowest)
some losses and liquidity problems,0,Bin 1 (Lowest)
Edwin Stanton of the United States Coastguard,0,Bin 1 (Lowest)
a rail station in the western city of Cologne,0,Bin 1 (Lowest)
both the Pentagon and the Justice Department today,0,Bin 1 (Lowest)
the concepts of a pseudometric space or a dislocated metric space,0,Bin 1 (Lowest)
the presence of the company in the automobile market,0,Bin 1 (Lowest)
this one having a peaceful ending,0,Bin 1 (Lowest)
A helicopter dispatched by China's transport ministry,0,Bin 1 (Lowest)
clear and regular signs of hiring,0,Bin 1 (Lowest)
a menu that can be navigated using an Xbox joypad or DVD remote,0,Bin 1 (Lowest)
rap fans in the Senegalese capital,0,Bin 1 (Lowest)
Comments on the Peak of Eloquence (Sharh Nahj al-Balagha'),0,Bin 1 (Lowest)
Peter and Wendy as an extraordinary piece of writing that has always fascinated me,0,Bin 1 (Lowest)
any pressure from the ECB or European countries for Portugal to accept aid,0,Bin 1 (Lowest)
its audit of GM's Vauxhill unit,0,Bin 1 (Lowest)
ordinary Qingdao residents,0,Bin 1 (Lowest)
"the desk, dressed in a fabulous pinstriped suit",0,Bin 1 (Lowest)
"China, in recent years also introduced a production line of pre-separating kilns, constructed large scale",0,Bin 1 (Lowest)
shop at SkyDome (now Rogers Centre),0,Bin 1 (Lowest)
the principal supporters of the partisan movement,0,Bin 1 (Lowest)
home-state projects from foreign bases,0,Bin 1 (Lowest)
Garith McClain,0,Bin 1 (Lowest)
a Venezuelan footballer Striker who currently plays for Deportivo Lara,0,Bin 1 (Lowest)
"Koscierzyna County, Pomeranian Voivodeship, in northern Poland",0,Bin 1 (Lowest)
"a so-called arrival of the wolves, which is also the arrival of powerful competitors, right",0,Bin 1 (Lowest)
his rice and adobo plate,0,Bin 1 (Lowest)
Liberal party candidate Eva Cote,0,Bin 1 (Lowest)
our troops in less than a,0,Bin 1 (Lowest)
"the club, where he also took part in several public debates on his whistleblower website WikiLeaks and the state of the modern media",0,Bin 1 (Lowest)
a payer of alimony (who,0,Bin 1 (Lowest)
the second rounds of ITF,0,Bin 1 (Lowest)
the first verse of BROTHERS UNDER THE SKIN,0,Bin 1 (Lowest)
a three-way summit with Netanyahu and Palestinian leader Mahmud Abbas,0,Bin 1 (Lowest)
an experimental car which runs on coffee,0,Bin 1 (Lowest)
"a brother in the monastery of St-Lucien, Beauvais",0,Bin 1 (Lowest)
enough time to update its market commentary so,0,Bin 1 (Lowest)
a close watch on developments in east Asia,0,Bin 1 (Lowest)
"Novato, Calif., and Cigna Corp., based in Philadelphia",0,Bin 1 (Lowest)
"the Ottoman Empire, which it itself controlled most of the areas important to the early period of the Baha' i Faith",0,Bin 1 (Lowest)
a day for a computer security manager,0,Bin 1 (Lowest)
the widespread skepticism in China over financial reporting,0,Bin 1 (Lowest)
the top candidate to take the reins from the Anfield boss,0,Bin 1 (Lowest)
part of the editing of The Oxyrynthus Papyri and other similar works,0,Bin 1 (Lowest)
published photos of topless women at his villa,0,Bin 1 (Lowest)
"a reader presenting the ideas, platforms and creeds of people and groups that Sargent calls left-wing or right-wing American extremists in their own words",0,Bin 1 (Lowest)
"the European Parliament, in which UKIP increased their representation from three to twelve seats",0,Bin 1 (Lowest)
a young Saudi that decides to volunteer for the Jihad,0,Bin 1 (Lowest)
this unguarded section of cliff,0,Bin 1 (Lowest)
a permanent colour on your relaxed hair,0,Bin 1 (Lowest)
The US air campaign in Afghanistan and Pakistan,0,Bin 1 (Lowest)
initial damages caused by the tropical storm,0,Bin 1 (Lowest)
"each fat, inflatable form strains against the buildings' walls and windows with playful, even comic authority",0,Bin 1 (Lowest)
"Klaus Kinski Head Sculpture The sculpture ` nobody knows, what we feel' by Paule Hammer from the eastern German city of Leipzig",0,Bin 1 (Lowest)
demands for easier visa rules,0,Bin 1 (Lowest)
British overseas territories and overseas possessions of the Netherlands including Aruba and the former Netherlands Antilles,0,Bin 1 (Lowest)
a press campaign against the importation of Canadian rapeseed oil,0,Bin 1 (Lowest)
simulated human sexual intercourse noises arranged as a rhythm,0,Bin 1 (Lowest)
the proximity of Cheru,0,Bin 1 (Lowest)
such treasured artifacts as Lord Nelson's spyglass,0,Bin 1 (Lowest)
the position of Tourism Minister which had been vacated by Isaac Herzog during a cabinet reshuffle caused by Yisrael Beiteinu's addition to Ehud Olmert's coalition,0,Bin 1 (Lowest)
"LRB-The Republican candidate, Sen. Pete Wilson",0,Bin 1 (Lowest)
A top Iranian reformist from a banned political party,0,Bin 1 (Lowest)
"Karl Alvarez and Bill Stevenson (both most known for their work with pop-punk pioneers, the Descendents)",0,Bin 1 (Lowest)
a tremendous indignation from Iran and its allies in the Arab region,0,Bin 1 (Lowest)
the mens' podium places and Russia's Ekaterina Ilyukhina,0,Bin 1 (Lowest)
"The second problem, which also involves the first",0,Bin 1 (Lowest)
"K mart Corp., Troy, Mich.",0,Bin 1 (Lowest)
a Gem Faire event,0,Bin 1 (Lowest)
an aide to Egyptian President Mubarak,0,Bin 1 (Lowest)
"Vietnam, a country with which it has tense relations and no official diplomatic ties",0,Bin 1 (Lowest)
"a railway station located on the Norway-Sweden border at Riksgransen, one kilometer into Sweden",0,Bin 1 (Lowest)
none other than the mortal enemy of the US,0,Bin 1 (Lowest)
coverage of Sunday's services,0,Bin 1 (Lowest)
an oily endosperm and usually with a black or brown phytomelanous testa,0,Bin 1 (Lowest)
Lebanon's Gen. Aoun,0,Bin 1 (Lowest)
the y_str Polydor and Spectrum,0,Bin 1 (Lowest)
"Khwaja Qamar ulDin Sialvi, Qazi Zafar Hussain, and Qazi Mazhar Qayyum",0,Bin 1 (Lowest)
Voice of America broadcast over Hungarian airwaves,0,Bin 1 (Lowest)
its fairly clear scale advantage,0,Bin 1 (Lowest)
forty girls in full kabuki theater makeup and outfits that were a riot of colorblock knits and printed silk culled from every conceivable ethnicity--fabrics taken from the label's four-decade-long archive,0,Bin 1 (Lowest)
domestic and overseas investors' attention,0,Bin 1 (Lowest)
"the result of his close friendship and working relationship with another aggressive officer, Roger Keyes, whom he had first met in China fifteen years before",0,Bin 1 (Lowest)
the pace of massive layoffs,0,Bin 1 (Lowest)
"The Associated Press and U.S. News & amp; World Report, among others, for excellence in instruction and research",0,Bin 1 (Lowest)
"Today Gao, who now lives in France",0,Bin 1 (Lowest)
Cerros de Quiman,0,Bin 1 (Lowest)
the Erics Crossing between the Gaza Strip and Israel,0,Bin 1 (Lowest)
the second round of the season-opening SBS Championship on Friday,0,Bin 1 (Lowest)
"two former Guantanamo detainees, Ravil Gumarov and Timur Ishmuratov",0,Bin 1 (Lowest)
"The endowment model, pioneered by Yale's investment chief, David Swensen",0,Bin 1 (Lowest)
an invitation to visit Cairo from Egyptian President Hosni Mubarak,0,Bin 1 (Lowest)
the amount it spends buying technology elsewhere,0,Bin 1 (Lowest)
a new large-scale fertilizer factory in Chongqing,0,Bin 1 (Lowest)
a bit of a question on how the series would fare this season,0,Bin 1 (Lowest)
hyperactive prosecutors,0,Bin 1 (Lowest)
#NAME?,0,Bin 1 (Lowest)
an activist known most notably as the founder of a number of international campaign groups,0,Bin 1 (Lowest)
Alan Cohn and Bobcat Goldthwait (the latter previously worked with Brown in Medusa: Dare to Be Truthful and Shakes the Clown),0,Bin 1 (Lowest)
the actual bands and the fact,0,Bin 1 (Lowest)
"construction of a ""Chinese economic grouping ""which would raise the decision-making status of the two sides in international economic affairs",0,Bin 1 (Lowest)
the western Javanese port of,0,Bin 1 (Lowest)
"The chairman and a director of one of the Republic of Singapore's leading property companies, City Development Ltd., or CDL",0,Bin 1 (Lowest)
connections to the Bee-Line System in White Plains and Port Chester,0,Bin 1 (Lowest)
various collections of humorous short stories recited by Cal Stewart,0,Bin 1 (Lowest)
anyone in cyberville,0,Bin 1 (Lowest)
a series of concrete measures and key points of policy,0,Bin 1 (Lowest)
"Promus Hotel Corporation, a hotel management and franchise company",0,Bin 1 (Lowest)
